Zip,City,State,Lat,Long
81242,Poncha Springs,CO,38.471892,-106.097284
80498,Silverthorne,CO,39.722417,-106.13744
81153,San Pablo,CO,37.127132,-105.3675
80419,Golden,CO,39.522014,-105.223945
81631,Eagle,CO,39.622314,-106.7751
81008,Pueblo,CO,38.370203,-104.61964
80528,Fort Collins,CO,40.502779,-105.01123
80814,Divide,CO,38.927344,-105.18746
80527,Fort Collins,CO,40.540565,-105.280009
81635,Parachute,CO,39.493283,-108.11571
80247,Denver,CO,39.693573,-104.876649
81025,Boone,CO,38.243711,-104.23282
80130,Lone Tree,CO,39.541571,-104.92152
80833,Rush,CO,38.694617,-103.96314
81222,Coaldale,CO,38.374462,-105.76738
80239,Denver,CO,39.788236,-104.83034
81434,Somerset,CO,38.994185,-107.35526
80421,Bailey,CO,39.460306,-105.476
81002,Pueblo,CO,38.128626,-104.552299
80541,Masonville,CO,40.529278,-105.372014
81005,Pueblo,CO,38.235865,-104.66972
81240,Penrose,CO,38.439499,-105.02111
81030,Cheraw,CO,38.107901,-103.51113
80465,Morrison,CO,39.620748,-105.18121
81023,Beulah,CO,38.069421,-104.95609
81527,Whitewater,CO,38.833235,-108.58155
80306,Boulder,CO,40.102219,-105.384694
81120,Antonito,CO,37.086403,-106.08325
80132,Monument,CO,39.098692,-104.8684
80652,Roggen,CO,40.095142,-104.28784
80648,Nunn,CO,40.746862,-104.76208
80913,Colorado Springs,CO,38.743871,-104.76387
81401,Montrose,CO,38.436409,-107.8625
80151,Englewood,CO,39.738752,-104.408349
81435,Telluride,CO,37.932874,-107.88874
80160,Littleton,CO,39.738752,-104.408349
81231,Gunnison,CO,38.702309,-106.940201
80802,Arapahoe,CO,38.834807,-102.1746
80801,Anton,CO,39.727493,-103.10362
80930,Colorado Springs,CO,38.811434,-104.50403
81601,Glenwood Springs,CO,39.533318,-107.32107
80061,Westminster,CO,39.862286,-105.072049
80469,Phippsburg,CO,40.218412,-106.94494
80810,Cheyenne Wells,CO,38.846982,-102.37913
80003,Arvada,CO,39.825357,-105.06439
80436,Dumont,CO,39.766277,-105.61523
80862,Wild Horse,CO,38.922655,-103.02115
81136,Hooper,CO,37.779885,-105.81264
80295,Denver,CO,39.745486,-104.986336
80841,U S A F Academy,CO,38.82469,-104.562027
80962,Colorado Springs,CO,38.82469,-104.562027
80935,Colorado Springs,CO,38.82469,-104.562027
81135,Homelake,CO,37.615741,-106.375292
81421,Maher,CO,38.942927,-107.939831
81260,Basalt,CO,39.361605,-107.025486
80737,Julesburg,CO,40.916929,-102.21858
80243,Denver,CO,39.738752,-104.408349
81010,Pueblo,CO,38.128626,-104.552299
80819,Green Mountain Falls,CO,38.940813,-105.01363
81059,Model,CO,37.513166,-104.02959
81126,Chama,CO,37.175339,-105.34164
80925,Colorado Springs,CO,38.758252,-104.6555
80830,Matheson,CO,39.089871,-103.89534
80824,Kirk,CO,39.650653,-102.52694
81516,Snowmass Village,CO,39.225729,-106.937134
80122,Littleton,CO,39.582604,-104.95834
80812,Cope,CO,39.648325,-102.88722
80817,Fountain,CO,38.674013,-104.69627
81132,Del Norte,CO,37.731981,-106.39774
80645,La Salle,CO,40.332131,-104.68704
81069,Rye,CO,37.909758,-104.89892
80323,Boulder,CO,40.087835,-105.373507
80740,Lindon,CO,39.724528,-103.38353
80828,Limon,CO,39.273148,-103.69416
80124,Littleton,CO,39.543478,-104.89644
80134,Parker,CO,39.508608,-104.78031
80212,Denver,CO,39.770336,-105.04688
81431,Redvale,CO,38.153484,-108.43921
81034,Crowley,CO,38.317851,-103.779959
80236,Denver,CO,39.652454,-105.04089
81522,Gateway,CO,38.715101,-109.01087
80138,Parker,CO,39.523171,-104.70607
81092,Wiley,CO,38.17924,-102.75161
80621,Fort Lupton,CO,40.090367,-104.79723
81201,Salida,CO,38.533464,-106.03468
80909,Colorado Springs,CO,38.851493,-104.77856
81064,Pritchett,CO,37.315497,-102.95462
82063,Jelm,CO,40.932966,-105.87705
80466,Nederland,CO,39.964486,-105.50805
80477,Steamboat Springs,CO,40.348242,-106.92691
80914,Colorado Springs,CO,38.819195,-104.701177
81610,Dinosaur,CO,40.334542,-108.76266
80977,Colorado Springs,CO,38.82469,-104.562027
80723,Brush,CO,40.23045,-103.60824
80643,Keenesburg,CO,40.078242,-104.49916
81073,Springfield,CO,37.409787,-102.61726
80401,Golden,CO,39.735745,-105.19337
80816,Florissant,CO,38.876897,-105.30711
81654,Snowmass,CO,39.254607,-106.97888
81520,Clifton,CO,39.085981,-108.44444
80165,Littleton,CO,39.738752,-104.408349
81425,Olathe,CO,38.605432,-108.0098
80917,Colorado Springs,CO,38.888394,-104.73975
80117,Kiowa,CO,39.382543,-104.42847
80473,Rand,CO,40.455817,-106.20137
80945,Colorado Springs,CO,38.82469,-104.562027
81252,Westcliffe,CO,38.130741,-105.45798
81501,Grand Junction,CO,39.072831,-108.55
80038,Broomfield,CO,40.087835,-105.373507
80275,Denver,CO,39.738752,-104.408349
81021,Arlington,CO,38.414313,-103.37824
80722,Atwood,CO,40.53158,-103.26151
80937,Colorado Springs,CO,38.82469,-104.562027
80931,Colorado Springs,CO,38.953003,-104.60923
80028,Louisville,CO,40.087835,-105.373507
80921,Colorado Springs,CO,39.044969,-104.83755
81014,Pueblo,CO,38.128626,-104.552299
80808,Calhan,CO,38.977375,-104.32017
80428,Clark,CO,40.854473,-106.92438
81326,Hesperus,CO,37.131282,-108.15728
80304,Boulder,CO,40.039784,-105.27938
80471,Pinecliffe,CO,39.947386,-105.459269
80630,Greeley,CO,40.405094,-104.800547
81248,Sargents,CO,38.410975,-106.47812
80644,Kersey,CO,40.363777,-104.51964
80125,Littleton,CO,39.479365,-105.06708
80214,Denver,CO,39.745526,-105.06251
80642,Hudson,CO,40.060539,-104.62943
80829,Manitou Springs,CO,38.853663,-104.93485
80220,Denver,CO,39.734387,-104.91678
80263,Denver,CO,39.738752,-104.408349
80750,Snyder,CO,40.382063,-103.60936
80933,Colorado Springs,CO,38.939371,-105.011786
81057,McClave,CO,38.136132,-102.88325
81415,Crawford,CO,38.636112,-107.59315
81625,Craig,CO,40.566113,-107.60818
80163,Littleton,CO,39.347863,-104.994708
80265,Denver,CO,39.738752,-104.408349
80549,Wellington,CO,40.762264,-105.01233
80203,Denver,CO,39.731286,-104.98306
80821,Hugo,CO,39.020889,-103.48045
81054,Las Animas,CO,38.037435,-103.18631
80120,Littleton,CO,39.599687,-105.00658
81019,Colorado City,CO,37.887346,-104.613617
81122,Bayfield,CO,37.329743,-107.59026
80012,Aurora,CO,39.698387,-104.83956
81143,Moffat,CO,38.142453,-105.91579
80137,Watkins,CO,39.749664,-104.60811
80633,Greeley,CO,40.500919,-104.31497
80651,Platteville,CO,40.228533,-104.84267
81151,Sanford,CO,37.23354,-105.7477
81141,Manassa,CO,37.144944,-105.90161
80234,Denver,CO,39.9091,-105.00829
80280,Denver,CO,39.716675,-104.906942
80430,Coalmont,CO,40.436948,-106.49424
80920,Colorado Springs,CO,38.952366,-104.76701
80302,Boulder,CO,40.020885,-105.29673
80512,Bellvue,CO,40.700258,-105.64876
80475,Shawnee,CO,39.439493,-105.602959
80447,Grand Lake,CO,40.23832,-105.84688
80034,Wheat Ridge,CO,39.522014,-105.223945
81331,Pleasant View,CO,37.590205,-108.76998
80757,Woodrow,CO,39.836887,-103.61156
80020,Broomfield,CO,39.93404,-105.05454
80424,Breckenridge,CO,39.478893,-106.03747
80820,Guffey,CO,38.783844,-105.63616
80257,Denver,CO,39.738752,-104.408349
81325,Egnar,CO,38.027131,-108.83162
81650,Rifle,CO,39.603225,-107.89755
80044,Aurora,CO,39.738752,-104.408349
80205,Denver,CO,39.758986,-104.96678
81638,Hamilton,CO,40.298366,-107.51756
80256,Denver,CO,39.74739,-104.992842
81653,Slater,CO,40.929768,-107.18886
80542,Mead,CO,40.234505,-104.99747
80805,Bethune,CO,39.302035,-102.44357
81649,Red Cliff,CO,39.451885,-106.32403
80497,Silverthorne,CO,39.641146,-106.108002
80226,Denver,CO,39.71222,-105.08918
80262,Denver,CO,39.731038,-104.938391
80228,Denver,CO,39.688278,-105.14558
81641,Meeker,CO,40.042797,-107.92158
81007,Pueblo,CO,38.333601,-104.74329
80322,Boulder,CO,40.087835,-105.373507
80106,Elbert,CO,39.148692,-104.5635
80166,Littleton,CO,39.738752,-104.408349
81039,Fowler,CO,38.002861,-104.03445
80758,Wray,CO,40.064734,-102.21336
80550,Windsor,CO,40.47997,-104.90227
80510,Allenspark,CO,40.223935,-105.52421
81310,Durango,CO,37.28211,-107.856609
80128,Littleton,CO,39.576838,-105.07882
80308,Boulder,CO,40.027672,-105.3868
80310,Boulder,CO,40.087835,-105.373507
81232,Hillside,CO,38.285533,-105.642451
80005,Arvada,CO,39.843304,-105.11896
80650,Pierce,CO,40.637244,-104.75847
81055,La Veta,CO,37.499829,-105.02943
81636,Battlement Mesa,CO,39.430535,-108.023924
80440,Fairplay,CO,39.22106,-106.0065
81626,Craig,CO,40.667669,-107.783276
80292,Denver,CO,39.74739,-104.992842
80314,Boulder,CO,40.087835,-105.373507
81645,Minturn,CO,39.459323,-106.37859
81215,Canon City,CO,38.477563,-105.476577
80219,Denver,CO,39.698137,-105.03483
81147,Pagosa Springs,CO,37.241179,-107.11287
80907,Colorado Springs,CO,38.873692,-104.81869
80154,Englewood,CO,39.738752,-104.408349
80759,Yuma,CO,40.169249,-102.69005
80970,Colorado Springs,CO,38.82469,-104.562027
80504,Longmont,CO,40.160138,-105.01772
81009,Pueblo,CO,38.128626,-104.552299
80602,Thornton,CO,39.958987,-104.908921
80553,Fort Collins,CO,40.628112,-105.569245
81330,Mesa Verde National Park,CO,37.237814,-108.50424
80017,Aurora,CO,39.695269,-104.78439
81324,Dove Creek,CO,37.775543,-108.92455
81612,Aspen,CO,39.223416,-106.882774
80237,Denver,CO,39.643637,-104.90406
80901,Colorado Springs,CO,38.861469,-104.857828
81140,La Jara,CO,37.274108,-106.05178
80451,Hot Sulphur Springs,CO,40.101485,-106.11862
81621,Basalt,CO,39.379423,-106.97082
81050,La Junta,CO,37.995879,-103.54001
80741,Merino,CO,40.508131,-103.41815
81657,Vail,CO,39.634566,-106.37077
81652,Silt,CO,39.508481,-107.66873
81642,Meredith,CO,39.342438,-106.63444
80942,Colorado Springs,CO,38.82469,-104.562027
80204,Denver,CO,39.734686,-105.01966
80902,Colorado Springs,CO,38.942365,-104.807081
96728,Honomu,HI,19.866007,-155.12172
96802,Honolulu,HI,24.859832,-168.021815
96822,Honolulu,HI,21.31275,-157.82195
96850,Honolulu,HI,24.859832,-168.021815
96784,Puunene,HI,20.866638,-156.646667
96766,Lihue,HI,21.98081,-159.37746
96793,Wailuku,HI,20.889294,-156.50497
96843,Honolulu,HI,24.859832,-168.021815
96769,Makaweli,HI,21.946244,-159.65981
96854,Wheeler Army Airfield,HI,24.859832,-168.021815
96810,Honolulu,HI,24.859832,-168.021815
96770,Maunaloa,HI,21.15058,-157.1977
96791,Waialua,HI,21.572131,-158.13489
96703,Anahola,HI,22.148133,-159.31765
96815,Honolulu,HI,21.2782,-157.82199
96718,Hawaii National Park,HI,19.435739,-155.26648
96765,Lawai,HI,21.930922,-159.499342
96714,Hanalei,HI,22.208401,-159.4896
96846,Honolulu,HI,24.859832,-168.021815
96860,Pearl Harbor,HI,24.859832,-168.021815
96795,Waimanalo,HI,21.33743,-157.70599
96750,Kealakekua,HI,19.526845,-155.9215
96823,Honolulu,HI,24.859832,-168.021815
96836,Honolulu,HI,24.859832,-168.021815
96746,Kapaa,HI,22.077472,-159.34463
96814,Honolulu,HI,21.300167,-157.84777
96726,Honaunau,HI,19.278298,-155.845329
96722,Princeville,HI,22.223635,-159.49025
96725,Holualoa,HI,19.410727,-155.7478
96778,Pahoa,HI,19.494625,-154.9266
96720,Hilo,HI,19.713562,-155.09842
96849,Honolulu,HI,24.859832,-168.021815
96715,Hanamaulu,HI,21.979991,-159.512392
96797,Waipahu,HI,21.403487,-158.01389
96744,Kaneohe,HI,21.501854,-157.87926
96716,Hanapepe,HI,21.917153,-159.59407
96764,Laupahoehoe,HI,19.983584,-155.25963
96756,Koloa,HI,21.910013,-159.48044
96796,Waimea,HI,21.997746,-159.7187
96759,Kunia,HI,21.4603,-158.06446
96742,Kalaupapa,HI,21.191665,-156.9818
96753,Kihei,HI,20.771418,-156.45769
96863,M C B H Kaneohe Bay,HI,21.439867,-157.74772
96717,Hauula,HI,21.60625,-157.90949
96808,Honolulu,HI,24.859832,-168.021815
96737,Ocean View,HI,19.101978,-155.76114
96818,Honolulu,HI,21.36425,-157.96316
96782,Pearl City,HI,21.408333,-157.9669
96740,Kailua Kona,HI,19.675386,-155.97588
96755,Kapaau,HI,20.222668,-155.78664
96828,Honolulu,HI,24.859832,-168.021815
96840,Honolulu,HI,24.859832,-168.021815
96817,Honolulu,HI,21.3307,-157.85913
96749,Keaau,HI,19.625495,-155.01121
96845,Honolulu,HI,24.859832,-168.021815
96785,Volcano,HI,19.447717,-155.21012
96786,Wahiawa,HI,21.501722,-158.03543
96857,Schofield Barracks,HI,24.859832,-168.021815
96807,Honolulu,HI,24.859832,-168.021815
96835,Honolulu,HI,24.859832,-168.021815
96762,Laie,HI,21.6485,-157.92556
96767,Lahaina,HI,20.866638,-156.646667
96713,Hana,HI,20.739217,-156.03893
96847,Honolulu,HI,24.859832,-168.021815
96707,Kapolei,HI,21.345535,-158.08587
96704,Captain Cook,HI,19.307543,-155.88338
96738,Waikoloa,HI,19.947774,-155.78634
96781,Papaikou,HI,19.800318,-155.10649
96841,Honolulu,HI,24.859832,-168.021815
96819,Honolulu,HI,21.3452,-157.88165
96811,Honolulu,HI,24.859832,-168.021815
96898,Wake Island,HI,24.859832,-168.021815
96859,Tripler Army Medical Ctr,HI,24.859832,-168.021815
96721,Hilo,HI,19.593456,-155.438015
96826,Honolulu,HI,21.2951,-157.83066
96730,Kaaawa,HI,21.554467,-157.85108
96813,Honolulu,HI,21.313033,-157.85615
96827,Honolulu,HI,24.859832,-168.021815
96719,Hawi,HI,20.241109,-155.84459
96771,Mountain View,HI,19.516132,-155.11305
96858,Fort Shafter,HI,24.859832,-168.021815
96739,Keauhou,HI,19.593456,-155.438015
96373,Hawaiian Ocean View,HI,19.112099,-155.798594
96741,Kalaheo,HI,21.999721,-159.4776
96701,Aiea,HI,21.389167,-157.93091
96754,Kilauea,HI,22.212733,-159.40787
96777,Pahala,HI,19.226749,-155.49217
96732,Kahului,HI,20.883951,-156.46579
96733,Kahului,HI,20.866638,-156.646667
96748,Kaunakakai,HI,21.111246,-156.9741
96371,Kawela Bay,HI,21.703,-157.996233
96385,Volcano,HI,19.44707,-155.243925
96734,Kailua,HI,21.3949,-157.74529
96792,Waianae,HI,21.434246,-158.17092
96776,Paauilo,HI,20.022513,-155.37514
96862,Barbers Point N A S,HI,21.3017,-158.08174
96705,Eleele,HI,21.910767,-159.58222
96842,Honolulu,HI,24.859832,-168.021815
96752,Kekaha,HI,21.97313,-159.71766
96774,Ookala,HI,19.996769,-155.31153
96805,Honolulu,HI,24.859832,-168.021815
96861,Camp H M Smith,HI,24.859832,-168.021815
96712,Haleiwa,HI,21.630633,-158.07448
96773,Ninole,HI,19.942301,-155.18112
96806,Honolulu,HI,24.859832,-168.021815
96820,Honolulu,HI,24.859832,-168.021815
96729,Hoolehua,HI,21.168775,-157.08588
96763,Lanai City,HI,20.823607,-156.9274
96789,Mililani,HI,21.459206,-158.0116
96812,Honolulu,HI,24.859832,-168.021815
96824,Honolulu,HI,24.859832,-168.021815
96706,Ewa Beach,HI,21.338055,-158.02499
96727,Honokaa,HI,20.089087,-155.51679
96751,Kealia,HI,22.111837,-159.31283
96804,Honolulu,HI,24.859832,-168.021815
96803,Honolulu,HI,24.859832,-168.021815
96747,Kaumakani,HI,21.920292,-159.62428
96780,Papaaloa,HI,19.946758,-155.2086
96801,Honolulu,HI,24.859832,-168.021815
96779,Paia,HI,20.906999,-156.38202
96830,Honolulu,HI,24.859832,-168.021815
96844,Honolulu,HI,24.859832,-168.021815
96709,Kapolei,HI,23.573339,-164.701172
96761,Lahaina,HI,20.913335,-156.65765
96839,Honolulu,HI,24.859832,-168.021815
96790,Kula,HI,20.724391,-156.34031
96885,Volcano,HI,19.433152,-155.238743
96821,Honolulu,HI,21.287967,-157.75456
96853,Hickam AFB,HI,24.859832,-168.021815
96760,Kurtistown,HI,19.5604,-155.05686
96772,Naalehu,HI,19.110687,-155.58738
96477,Kaneohe,HI,21.41345,-157.80575
96757,Kualapuu,HI,21.156174,-157.03622
96783,Pepeekeo,HI,19.843259,-155.10548
96816,Honolulu,HI,21.284,-157.79925
96708,Haiku,HI,20.899634,-156.27315
96838,Honolulu,HI,24.859832,-168.021815
96745,Kailua Kona,HI,19.593456,-155.438015
96825,Honolulu,HI,21.2946,-157.69721
96848,Honolulu,HI,24.859832,-168.021815
96775,Paauhau,HI,19.593456,-155.438015
96768,Makawao,HI,20.865115,-156.33158
96710,Hakalau,HI,19.857045,-155.15249
96731,Kahuku,HI,21.68762,-157.95903
96788,Pukalani,HI,20.855864,-156.325923
96809,Honolulu,HI,24.859832,-168.021815
96837,Honolulu,HI,24.859832,-168.021815
96743,Kamuela,HI,20.040191,-155.69999
83537,Kendrick,ID,46.635799,-116.54146
83861,Saint Maries,ID,47.274904,-116.57392
83735,Boise,ID,43.459855,-116.243984
83616,Eagle,ID,43.705551,-116.36346
83839,Kingston,ID,47.566703,-116.20774
83523,Craigmont,ID,46.223309,-116.48168
83420,Ashton,ID,44.060947,-111.40548
83539,Kooskia,ID,46.122654,-115.72485
83415,Idaho Falls,ID,43.323306,-111.782152
83732,Boise,ID,43.459855,-116.243984
83803,Bayview,ID,47.982523,-116.56168
83655,New Plymouth,ID,43.96929,-116.81389
83715,Boise,ID,43.459855,-116.243984
83424,Felt,ID,43.882935,-111.21512
83617,Emmett,ID,43.888285,-116.5143
83626,Greenleaf,ID,43.670142,-116.82367
83804,Blanchard,ID,48.021497,-116.98833
83624,Grand View,ID,43.004691,-116.07225
83402,Idaho Falls,ID,43.497685,-112.07391
83677,Yellow Pine,ID,45.01781,-115.55397
83744,Boise,ID,43.459855,-116.243984
83239,Georgetown,ID,42.483479,-111.35333
83728,Boise,ID,43.459855,-116.243984
83320,Carey,ID,43.356224,-113.89078
83825,Dover,ID,48.36875,-116.545493
83888,Sandpoint,ID,48.36875,-116.545493
83238,Geneva,ID,42.324873,-111.09002
83214,Arimo,ID,42.539952,-112.23971
83337,Hill City,ID,43.312973,-115.04088
83652,Nampa,ID,43.70713,-116.620774
83868,Smelterville,ID,47.542989,-116.18156
83254,Montpelier,ID,42.327996,-111.32637
83716,Boise,ID,43.601772,-116.02721
83313,Bellevue,ID,43.39918,-114.25865
83545,Peck,ID,46.460115,-116.43823
83876,Worley,ID,47.446701,-116.90486
83551,Spalding,ID,46.400349,-116.804544
83680,Meridian,ID,43.459855,-116.243984
83757,Boise,ID,43.459855,-116.243984
83286,Weston,ID,42.055593,-111.98144
83810,Cataldo,ID,47.532742,-116.46535
83203,Fort Hall,ID,43.040466,-112.48638
83255,Moore,ID,43.774709,-113.45086
83605,Caldwell,ID,43.658834,-116.67755
83830,Fernwood,ID,47.10625,-116.38764
83218,Basalt,ID,43.317823,-112.16356
83460,Rexburg,ID,43.776095,-111.691047
83643,Mesa,ID,44.605095,-116.48879
83401,Idaho Falls,ID,43.528891,-111.98136
83429,Island Park,ID,44.490674,-111.36631
83355,Wendell,ID,42.76079,-114.71025
83641,Melba,ID,43.370358,-116.57555
83215,Atomic City,ID,43.442618,-112.81316
83554,White Bird,ID,45.717554,-116.26936
83547,Pollock,ID,45.291282,-116.35695
99128,Farmington,ID,47.091551,-116.99158
83676,Wilder,ID,43.653878,-116.90117
83354,Sun Valley,ID,43.681156,-114.33214
83243,Holbrook,ID,42.217418,-112.64211
83325,Eden,ID,42.59465,-114.25578
83467,Salmon,ID,45.101697,-113.90306
83501,Lewiston,ID,46.388753,-116.98484
83353,Sun Valley,ID,43.661373,-114.18191
83421,Chester,ID,44.004709,-111.55527
83343,Minidoka,ID,42.772955,-113.509762
83202,Pocatello,ID,42.96866,-112.43182
83822,Oldtown,ID,48.168577,-117.02483
83620,Fruitvale,ID,44.878097,-116.43395
83535,Juliaetta,ID,46.542771,-116.7202
83862,Samuels,ID,48.36875,-116.545493
83346,Oakley,ID,42.261085,-113.8869
83436,Newdale,ID,43.879722,-111.49617
83628,Homedale,ID,43.598319,-116.9484
83469,Shoup,ID,45.234391,-114.31565
83344,Murtaugh,ID,42.444159,-114.12157
83221,Blackfoot,ID,43.211238,-112.39454
83602,Banks,ID,44.066434,-116.13976
83733,Boise,ID,43.459855,-116.243984
83632,Indian Valley,ID,44.554347,-116.4388
83701,Boise,ID,43.603768,-116.272921
83522,Cottonwood,ID,46.041157,-116.38568
83435,Monteview,ID,43.964437,-112.54642
83721,Boise,ID,43.459855,-116.243984
83720,Boise,ID,43.459855,-116.243984
83841,Laclede,ID,48.161421,-116.76728
83814,Coeur D Alene,ID,47.66655,-116.7757
83520,Ahsahka,ID,46.505902,-116.3187
83341,Kimberly,ID,42.509557,-114.37441
83799,Boise,ID,43.459855,-116.243984
83833,Harrison,ID,47.498424,-116.74475
83647,Mountain Home,ID,43.208029,-115.62345
83851,Plummer,ID,47.322203,-116.88379
83431,Lewisville,ID,43.694827,-112.01477
83858,Rathdrum,ID,47.818931,-116.8783
83853,Porthill,ID,48.953737,-116.53078
83712,Boise,ID,43.595763,-116.16367
83805,Bonners Ferry,ID,48.770783,-116.41051
83671,Warren,ID,45.273532,-115.69194
83253,May,ID,44.486997,-113.80293
83330,Gooding,ID,42.944346,-114.70605
83823,Deary,ID,46.79844,-116.54841
83524,Culdesac,ID,46.363204,-116.63906
83241,Grace,ID,42.525021,-111.7509
83666,Placerville,ID,43.948003,-115.98055
83877,Post Falls,ID,47.678798,-116.682718
83281,Swanlake,ID,42.305798,-111.96206
83866,Santa,ID,47.161756,-116.42113
83312,Almo,ID,42.08685,-113.64135
83534,Culdesac,ID,46.375238,-116.666843
83670,Sweet,ID,44.017756,-116.31264
83729,Boise,ID,43.459855,-116.243984
83404,Idaho Falls,ID,43.465998,-112.01425
83848,Nordman,ID,48.649023,-116.89426
83442,Rigby,ID,43.67511,-111.87407
83531,Fenn,ID,45.889314,-115.557407
83672,Weiser,ID,44.310781,-116.93326
83634,Kuna,ID,43.463644,-116.39311
83622,Garden Valley,ID,44.103121,-115.9354
83427,Iona,ID,43.403744,-111.83881
83704,Boise,ID,43.63123,-116.28716
83232,Dayton,ID,42.129892,-111.97605
83636,Letha,ID,43.896275,-116.646209
83323,Declo,ID,42.510364,-113.41808
83552,Stites,ID,46.093893,-115.9769
83826,Eastport,ID,48.974293,-116.1865
83650,Murphy,ID,43.135267,-116.46584
83451,Teton,ID,43.890719,-111.64522
83406,Idaho Falls,ID,43.458004,-111.95925
83211,American Falls,ID,42.75159,-112.91931
83235,Ellis,ID,44.633935,-113.99217
83277,Springfield,ID,43.074319,-112.68229
83544,Orofino,ID,46.485334,-116.20071
83433,Macks Inn,ID,44.496112,-111.32682
83349,Richfield,ID,43.078896,-114.18795
83465,Lemhi,ID,44.817505,-113.67277
83526,Ferdinand,ID,46.154136,-116.40471
83687,Nampa,ID,43.590212,-116.53781
83847,Naples,ID,48.575219,-116.41475
83213,Arco,ID,43.65183,-113.31639
83328,Filer,ID,42.565542,-114.61919
83874,Murray,ID,47.626188,-115.83204
83707,Boise,ID,43.38469,-115.997118
97913,Nyssa,ID,43.909576,-116.97103
83441,Rexburg,ID,43.776095,-111.691047
83703,Boise,ID,43.668396,-116.25707
83627,Hammett,ID,42.939818,-115.49697
83403,Idaho Falls,ID,43.421132,-111.333376
83850,Pinehurst,ID,47.512203,-116.24128
83726,Boise,ID,43.459855,-116.243984
83466,North Fork,ID,45.486818,-114.07866
83423,Dubois,ID,44.164718,-112.34258
83860,Sagle,ID,48.205853,-116.5571
83234,Downey,ID,42.43627,-112.11647
83845,Moyie Springs,ID,48.720842,-116.13626
83205,Pocatello,ID,42.80616,-112.410283
83449,Swan Valley,ID,43.450364,-111.33201
83809,Careywood,ID,48.055621,-116.5854
83217,Bancroft,ID,42.768812,-111.87207
83869,Spirit Lake,ID,47.97618,-116.86895
83446,Spencer,ID,44.397984,-112.20206
83237,Franklin,ID,42.021688,-111.79977
83462,Carmen,ID,45.338175,-113.8584
83657,Ola,ID,44.279564,-116.29949
83549,Riggins,ID,45.405792,-116.36431
83635,Lake Fork,ID,44.68367,-115.453583
83604,Bruneau,ID,42.87616,-115.88714
83630,Huston,ID,43.602661,-116.790284
83705,Boise,ID,43.583139,-116.2252
83644,Middleton,ID,43.720076,-116.60253
83840,Kootenai,ID,48.314378,-116.515276
83352,Shoshone,ID,43.036666,-114.40997
83832,Genesee,ID,46.552921,-116.91914
83533,Greencreek,ID,46.106803,-116.25403
83849,Osburn,ID,47.517239,-116.01495
83447,Squirrel,ID,44.319199,-111.60171
83821,Coolin,ID,48.582545,-116.83491
83464,Leadore,ID,44.525291,-113.29547
83645,Midvale,ID,44.426905,-116.62405
83709,Boise,ID,43.572671,-116.29527
83836,Hope,ID,48.229101,-116.27423
83642,Meridian,ID,43.609434,-116.39642
83335,Hazelton,ID,42.599276,-114.05941
83338,Jerome,ID,42.710124,-114.46394
83656,Notus,ID,43.725546,-116.8008
83864,Sandpoint,ID,48.362033,-116.55101
83725,Boise,ID,43.459855,-116.243984
83837,Kellogg,ID,47.542783,-116.11848
83543,Nezperce,ID,46.256652,-116.24922
83629,Horseshoe Bend,ID,43.933688,-116.1889
83263,Preston,ID,42.165399,-111.82369
83278,Stanley,ID,44.248203,-114.93551
83802,Avery,ID,47.173432,-115.80199
83756,Boise,ID,43.459855,-116.243984
83314,Bliss,ID,42.937947,-114.95287
83811,Clark Fork,ID,48.119781,-116.15905
83530,Grangeville,ID,45.923869,-116.13146
83324,Dietrich,ID,42.883302,-114.2441
83450,Terreton,ID,43.857435,-112.42474
83541,Lenore,ID,46.52808,-116.46896
83262,Pingree,ID,43.115708,-112.59511
83686,Nampa,ID,43.529812,-116.57761
83228,Clifton,ID,42.213131,-112.01429
83438,Parker,ID,44.319199,-111.60171
83639,Marsing,ID,43.534319,-116.84062
83276,Soda Springs,ID,42.693133,-111.57731
83648,Mountain Home A F B,ID,43.06997,-115.85201
83250,McCammon,ID,42.659404,-112.21484
83272,Saint Charles,ID,42.127915,-111.3922
83606,Caldwell,ID,43.724917,-116.798923
83347,Paul,ID,42.71554,-113.86281
83827,Elk River,ID,46.779767,-116.17964
83788,Boise,ID,43.606453,-116.28116
83633,King Hill,ID,42.969692,-115.17427
83321,Castleford,ID,42.371508,-114.90993
83220,Bern,ID,42.339083,-111.37641
83274,Shelley,ID,43.366017,-112.11712
83610,Cambridge,ID,44.647796,-116.69
83706,Boise,ID,43.593523,-116.19903
83872,Viola,ID,46.861905,-116.96316
83844,Moscow,ID,46.836284,-116.684553
83852,Ponderay,ID,48.30476,-116.53305
83303,Twin Falls,ID,42.456273,-114.519536
83871,Troy,ID,46.747944,-116.74693
83120,Freedom,ID,43.001889,-111.0932
83201,Pocatello,ID,42.883214,-112.43968
83206,Pocatello,ID,42.639474,-112.313836
83857,Princeton,ID,46.871275,-116.82431
83525,Elk City,ID,45.920694,-115.25273
83332,Hagerman,ID,42.811892,-114.9251
83731,Boise,ID,43.459855,-116.243984
83283,Thatcher,ID,42.344123,-111.67297
83708,Boise,ID,43.459855,-116.243984
83285,Wayan,ID,43.027278,-111.22042
83405,Idaho Falls,ID,43.323306,-111.782152
83448,Sugar City,ID,43.860023,-111.70879
83824,Desmet,ID,47.123919,-116.94417
83422,Driggs,ID,43.726688,-111.11484
